Song,Track ID,Artist ID,Artist Name
,TREJYBO128F14B03B0,AR05OG01187B9B8A98,Todd Rundgren
,TRCNFLI128F147BDFF,AR7IAMZ1187B98A037,Lori Carson
,TRBMCTX128F932CA53,ARFGWWJ1187B998381,Terry Hall
"6960, Wild Fire",,,
,TRUGAHO128F4250C55,ARTYXQC1187B9ACAB2,Shaggy / Nicole Scherzinger
,TRGXDOV128F9358C11,ARWMAIE1264D13A165,Dennis Brown & John Holt
"97128, You've Got To Hurt Before You Heal",,,
,TRIHURF12903CFDB6F,ARMKO9M1187B9B0848,Theodis Ealey
,TRBRWUZ128F9303F3B,AR4W9EZ1187B99282A,Kenny Neal
"42584, Down On My Knees (LP Version)",,,
,TRTLSSI128E078B30D,AR78JQQ1187FB387DB,Bread
,TRDICTB128F4231C09,ARSRWLV1187FB53AA5,Ken Stringfellow
"31150, I've Grown So Ugly",,,
,TRKIPRH128F9315332,AR9CC011187B9AAEAB,Robert Pete Williams
,TRYYJHJ128F9340B19,ARS8GNX1187B9B5141,The Black Keys
"3858, Release Me",,,
,TRNGUGP128F4225F3D,ARTC7Y31187FB56734,Johnny Adams
,TROXQWV128F426E4AD,AR714KG1187FB58FCB,Engelbert Humperdinck
,TRZUGOO128F1482A5D,ARL4K4L1187FB495BD,Mike Flowers Pops_Funki Porcini
,TRGDXEY128F42642EE,ARXB4J91187B9A9C7D,Ray Price
,TRRPMIW12903C9C955,ARPAB1I1187B9AD8E4,The Everly Brothers
"18152, El Paso  (Album Version)",,,
,TRNIJZV12903CC46A5,ARYN6H41187B98AA0F,Michael Martin Murphey
,TROZRVM12903CF0980,AR223M11187B9ADDD6,Marty Robbins
,TRTGNAY128F147B738,ARMNFB41187B9AD2DC,Old 97's
"8006, Since I Don't Have You",,,
,TREEYXU128F92E1E37,ARYOV7H1187FB489AC,The Skyliners
,TRUYVYB128F423BFD1,AR9YQN31187FB45B34,James Darren
,TRXBVDK128E0793883,ARWIBZG1187B98A5F1,The Brian Setzer Orchestra
,TROAFBM128F145BB67,AR1UBH11187FB3643A,Don McLean
"74362, Granada",,,
,TRUPABA12903CBA50D,ARNK5SJ1187FB38678,Mario Frangoulis
,TROWJNM12903CE9BA3,AR42MHZ1187FB39CAC,Trini Lopez
"4865, Here's That Rainy Day",,,
,TRLENMM128F4282B61,ARI5E6U1187B9B525A,Nancy Wilson
,TRVNZXB128F92DE604,AREGFTR1187FB5A8FB,Jack Jones
,TRBTJPF128E0783AA2,ARPGS671187B996060,McCoy Tyner
"4732, Nowadays Clancy Can't Even Sing (LP Version)",,,
,TRZXYCN128F14B0FE4,ARCE5NR1187FB5636A,Buffalo Springfield
,TRSQUUZ128F14674E9,AR58JT11187B9AF4CC,Carpenters
"26542, Ain't Misbehavin'",,,
,TRHDUWN128F42376FA,ARITVH41187B9A5FE4,Peter Cincotti
,TRTNOPR128F932AEF5,AR3JJGQ1187FB410B5,Jimmy Smith / B.B. King
,TRQPZPQ128F4292D21,AR26HRX1187FB3620F,Leon Redbone
,TRLNSGD128F42444F3,ARLO2801187FB3CBF5,Carmen McRae
,TRFRQSW128F92EF94E,ARR1CN21187FB36BD6,Fats Waller
,TRRQMJT128F42625AF,ARXOB9P1187B99101A,Steve Tyrell
,TROUJTW12903CDC76A,ARB1DDF1187FB4FCFB,Louis Armstrong
,TRXEVEQ12903CD7DE6,ARKG7TE1187B9A45D8,Dinah Washington
"28545, This Charming Man",,,
,TRIIBAJ128F9312C13,ARK885Q1187FB5398E,Stars
,TRXFZSF128E0785D52,ARPN0Y61187B9ABAA0,The Smiths
"23187, Gonna Move",,,
,TRJKFWA128F42BCCC9,ARDRYBL1187B990362,Taylor Hicks
,TRBGZVF128F92DA2F9,ARMDA7X1187FB52EA8,The Derek Trucks Band featuring Ruben Blades
"3829, Nightmares By The Sea",,,
,TRQYSRZ128F426A24B,ARTO3L81187B9ACA8C,Jeff Buckley
,TRPBVLF128F42AD8CD,ARQEN0D1187B9B2595,Katatonia
"112388, Se Stasera Sono Qui",,,
,TRHYSKX128F428D86C,ARNEJY31187B9B0555,Luigi Tenco
,TRHOIEY128F42A023D,ARSVIBE1187B99EE64,Nicola Di Bari
"10770, Up Around The Bend",,,
,TRKJMOC128F4268FAC,ARGYHUI1187B9AC2A5,Hanoi Rocks
,TRGTJAN128F931147A,ARDZQ5U1187B9ADEAE,John Fogerty
,TRBUOAD128F424EA80,ARSAIUN1187FB398D3,Creedence Clearwater Revival
"66093,111918, La Distancia",,,
,TRCMOMT128F92DD9B5,ARUVTRR1187FB37522,Roberto Carlos
,TRMLZPR128F932A4C8,AREZ2V11187FB4C187,Giuliano Palma & The Bluebeaters
"58099, Clear night for love",,,
,TRUMNPD12903CEDFBD,ARDQKMM1187FB3F4F0,Roky Erickson
,TRZCFGC128F429E3A0,ARN5X9D1187B998A6D,Mike Badger and Friends
"20739, The Green Fields Of France (No Man's Land)",,,
,TRUHLUW128F92D1029,ARHDZYJ1187FB38530,The Men They Couldn't Hang
,TRKZNIJ128F14576F0,ARHCYK81187FB48F70,John McDermott
"4824, Monk's Dream",,,
,TRPMRSK128F92F37F1,AR9PLH11187FB58A87,Thelonius Monk
,TRODGPE128F1486060,ARMZ4K51187B9A09C6,Brad Mehldau
"660, '39 (Swingin' Utters)",,,
,TRAROST128F421F2A7,AROBOIW11F4C84748F,Swingin' Utters
,TRINIFH128F147CEAA,ARL4TII1187B9B46E1,Queen
"20088, Just One Of Those Things",,,
,TRQDTID128F93224B7,ARLPFWM1187FB4CCCB,Blossom Dearie
,TRGXCHA128F1493332,ARLMCKU1187FB3DE6A,Laura Fygi
,TROPPDR128F42A8484,ARLO2801187FB3CBF5,Carmen McRae
,TRNLMSA128F4233637,ARJNQDO1187FB3911C,LaVerne Butler
,TRSWGXG128F427F2BB,ARCXKY91187B9ACA99,Diana Krall
,TRAHVFF12903D0266E,AR4ZNBW1187FB554B8,Tony Bennett
,TRTCFUJ128F92C57AA,ARUN69Q1187B98E4D4,Patricia Barber
,TRCLPMS128EF350C46,ARV4NRL1187FB58D95,Louis Armstrong / Oscar Peterson
,TRMMKYG128F933BB33,ARC1IHZ1187FB4E920,Jamie Cullum
,TRBWHAG12903CF721B,ARSS4I01187FB400D9,Erin McKeown
,TRUZCEH128F4284F7E,AR9MJKH1187FB52B2B,Lisa Ekdahl
"40801,16551, Forever Young",,,
,TRQNYMS128F426A501,AR5FP401187FB523C9,Bob Dylan
,TRIEKNK128F4237BB1,ARUL9Y61187FB3DF6B,Peter Yarrow
,TRHOSBD128F1463608,AR60ODO1187FB4D9AB,Joan Baez
,TRCUBTW128F42A0A6F,ARCJGLG11F50C4971F,Pretenders
,TRNPIWH128F424EC0E,AR8L6W21187B9AD317,Diana Ross
,TRXOYGZ128F92F2642,AR927SO1187FB5A62B,Tim O'brien
,TRCSBII128F429B087,ARFCET51187FB3613E,So They Say
,TRRLYCE12903CBB464,ARH861H1187B9B799E,Johnny Cash
"1341, Shakey Ground (Album Version)",,,
,TRDHTEN12903CC4CC4,AR0ZEDE1187B995326,Phoebe Snow
,TRJLUFA128E0792D9B,AR76ZQP1187FB56A79,The Temptations
"1323,56143, Ain't No Mountain High Enough",,,
,TREJZAM128F92D1580,ARNNRN31187B9AE7B7,Al Green
,TRNYRQB128F146343E,ARHTHC01187B9B6D2A,Michael McDonald
,TRCHHIC128F422B9CC,AR8L6W21187B9AD317,Diana Ross
,TRUCOAZ128F4288F9F,AR642CN1187FB3B3C6,Cluster
,TRVWBTX128F92F7993,ARWEIPG1187FB57749,Claudine Longet
,TRSSBGK128F934E454,ARGKL121187B98A70E,Inner Life
,TRTALME128F932766A,ARVNNXD1187B9AE50D,Marvin Gaye
"115199, You're Breaking My Heart",,,
,TRFWBFX128F92DF314,AR4GAFY1187B9B639D,B.B. King
,TROCQAK128F932CF6D,ARRH52A1187B9ABAF0,Otis Rush
"41771, You Are So Beautiful",,,
,TRPURBR128F4259FAC,ARHYUI71187FB48366,Billy Preston
,TRFKDRW128F4262DC1,ARWXN7M1187B98C47D,Babyface
,TRDYNBF12903CD346E,AROISHY1187FB38884,Marie Osmond
"79739, Little Deuce Coupe",,,
,TRCQHXR128F92E722F,ARA36TP1187B99AEB5,Jan & Dean
,TRHZYOF128E0783097,AR2DGPY1187FB4CECF,The Beach Boys
"11358, You Stepped Out Of A Dream",,,
,TRPZBTZ128F9301721,ARCG7YI1187FB41374,McCoy Tyner Trio
,TRQLTQO12903CB72B1,ARGP3GD1187B999801,Tony Martin
,TRUWYPJ128F42A8344,ARUN69Q1187B98E4D4,Patricia Barber
,TRTBQLT128F42376FD,ARITVH41187B9A5FE4,Peter Cincotti
,TRQUZIQ128F92EB41A,AR8XIN91187FB3A048,Johnny Mathis
,TRZLPDK128F14A4503,ARCFDW71187B9BA40B,Tal Farlow
"1230, Hurdy Gurdy Man",,,
,TRYEHWL128F932A527,AR6M65W1187FB3611E,Donovan
,TRWEGLF12903CFBCCF,AR0WQ1V1187B9ADE2C,Steve Hillage
,TRHXEMV128F4250024,ARGU9761187B9B8C2A,Color Filter
,TRBSUDQ128F425C681,ARPQ4Z01187FB3A736,Butthole Surfers
"85789, Home At Last (2006 Remastered LP Version)",,,
,TRYZVNK128F14A2AC6,AR426001187FB3F2A1,Sam & Dave
,TRGIVAY12903CA749D,ARD4LQ61187FB470F1,Little Willie John
"55262, Pressure Drop",,,
,TRWZXVE128F42749F2,ARANIJI11F4C83EFD2,Toots & The Maytals
,TRQACPK128F1485DA6,ARZ39UI1187B989289,Izzy Stradlin And The Ju Ju Hounds
"584, Sexual Healing",,,
,TRZFKYA128F932DC68,ARKS3VV1187B9AFEF1,Hot 8 Brass Band
,TRCDGGE128F42AEF0A,ARVNNXD1187B9AE50D,Marvin Gaye
,TRIATWM128F145261E,AR3DXTG1187FB38776,Kate Bush
,TRPMHDL128F146538A,AR0962A1187B9B43E9,Ben Harper And The Innocent Criminals
"13992, All The King's Horses",,,
,TRJOQEG128E07818E0,AR9P7FS1187B9A641F,Joss Stone
,TRXPWHF128F42391F8,AR7BGWD1187FB59CCB,Aretha Franklin
"22784, What's Happening Brother",,,
,TRAAOIK128F424BFED,ARVNNXD1187B9AE50D,Marvin Gaye
,TRFXKED128F933B705,ARN6SD51187FB4305F,The Dirty Dozen Brass Band
,TRBABDZ12903CE400D,AR7S25U1187FB5C0BA,Everette Harp
"4860, People Get Ready (Album Version)",,,
,TROTWWZ128F9301E50,AR4LE591187FB3FCFB,Take 6
,TRQKFTY128F9343FDD,ARAIABB1187B9AC6E2,Seal
,TRLVMKX128F4276771,AR6JY3I1187B98DAF7,J'ai toujours rêvé d'être un gangster
,TRGXKOV128F930CDE4,ARFXPUV1269FB2E133,David Sanborn & Jonathan Sanborn
,TRIIJCV128F1485E54,ARBVX4Y1187FB42E5E,The Housemartins
,TRUVXMX128F423F916,ARGYVWR11E2835C194,The Chambers Brothers
,TRXITHU128F4248070,AREV19W1187FB3E949,"Pops"" Staples"
,TRFJDGB128F42922A8,ARQB7KW1187B9A6C02,Eva Cassidy
,TRTDTBW128F93158C9,ARFGXKD1187B99C341,Hans Theessink
,TRWHBUG128F92EB5A5,ARI5OQ71187B9AC049,Parker_ Maceo
,TRBYJMH128F9300CD3,ARCT5P61187FB3D950,The Impressions
,TRFJPEE128F427EAC4,ARHI20L1187FB4C997,Jeff Beck
,TRJYYYC128F92EAC20,ARNMWP51187FB3E963,Curtis Mayfield
,TRSUBUR128F4258BA5,ART1R9I1187B9B3324,Margaret Becker
,TRHUOVU128F92E9C80,AR313TB1187B9A9A31,Newsong
"2711, There Must Be A Better World Somewhere",,,
,TRCMKLK12903CB1412,ARALUUG1187FB58696,Irma Thomas
,TRBVOHY128F92E6A11,AR4GAFY1187B9B639D,B.B. King
"83060, Can't Explain (2006 Remastered LP Version)",,,
,TRTOXFX128F149EC70,AR9F8TH1187B9B5A83,Love
,TRHGZYD12903D036F6,AR2O20V1187B989AF6,Black Tambourine
"20905, Lowdown In Lodi",,,
,TRRKIDU128F146813E,ARRT66G1187FB3DDF9,Freddie King
,TRHGCRZ128F931145F,ARDZQ5U1187B9ADEAE,John Fogerty
,TRWPQGB128F148B3BA,ARYKCQI1187FB3B18F,Tesla
,TRKMQLS128F146EC3D,ARSAIUN1187FB398D3,Creedence Clearwater Revival
"60008, This Old House",,,
,TRNCWKN128E079387D,ARWIBZG1187B98A5F1,The Brian Setzer Orchestra
,TRWEOLA128F42AE81D,AR5HOKG1187FB3873E,Shakin' Stevens
,TRYLOOI128F932AD09,AREEU3U1187B9A1B2F,Stuart Hamblen
,TRHFONJ128F92FD017,ARE7OOV1187B9B8800,Rosemary Clooney
"67868, Ocean Of Noise",,,
,TRNWYDH128F4289229,ARTFY1X1187B9AFF88,Calexico
,TRCWAOY128F14A8959,ARFC93D1187FB49D2E,Arcade Fire
"22556, Do It Again",,,
,TRKHGYA128E0798959,AR3R47O1187B9A3ED9,Smash Mouth
,TRNRFXF128F93042F9,ARDIKTV11F43A69FA4,Deodato
,TRLSTBR128F9329F84,ARQT9SA1187B9AD3C7,Steely Dan
"104557, Nocturnal Fear",,,
,TRBRHSS128F93297C4,ARG99W41187B9B139B,Celtic Frost
,TRVUDOD128F92FB3F2,ARLSF8H1187B9A76B0,Dimmu Borgir
"3472, Just Because (2004 Digital Remaster)",,,
,TRKSKTA128F1455301,AR5SB8C1187FB5C375,John Lennon
,TRHGMFZ12903CD2597,ARCRV291187FB45B82,Freddy Fender
"21138, Heartache Tonight (Album Version)",,,
,TRXMGQA128F9303F5A,ARN0YZ71187B9BA57B,Michael Bublé
,TRVQCVF128F9342F6F,AR16GSC1187B9A6291,Eagles
"80667,81334, Chanson D'Amour (LP Version)",,,
,TRURFGA128E078B06F,AR7NTTO1187B995A0C,Manhattan Transfer
,TRZWCCA128F42739BE,ARSXGTZ1187FB5806A,In-Grid
"31153, Act Nice And Gentle",,,
,TRIDKFA128F92E4937,ARBRDW21187B9B6C19,Duster Bennett
,TRSYPTC12903CB4521,ARS8GNX1187B9B5141,The Black Keys
,TRIZLKT128F92F9A61,ARPHIME1187B9ACF4E,The Kinks
"38305, La Poupée Qui Fait Non",,,
,TRUEKQK128F428B50E,AR1KTV21187B9ACD72,Cristina
,TREQTEY128F931749C,AR139EA1187FB567C2,Michel Polnareff
,TRUVBJV128F428E15C,AR2F1JC1187FB4EFB0,Luna
"95900, Early Morning Blues",,,
,TRKQXPL128F424ADCC,AR97EHA1187B98AD5F,Blind Blake
,TRDTYRL128F4243B0C,AR4GUPS1187FB3E415,John Jackson
"4351, Born On The Bayou",,,
,TRCANAN128F932904B,ARDZQ5U1187B9ADEAE,John Fogerty
,TRUBTUK128F930A268,ARVPWZP1187B98CF44,Shockabilly
,TRXHCVJ128F4228C38,ARSAIUN1187FB398D3,Creedence Clearwater Revival
"30383, Looking For Somebody",,,
,TRNYAHK128F14691CC,AR56P361187B9AC4DB,Gary Moore
,TRHUNRT128F42674B2,AR6BJ1V1187B9AE3B7,Peter Green
"3439, Ready Teddy",,,
,TRJLTBZ128F932A3D5,AR7QCAS1187B9B32EB,Little Richard
,TRLDSPV128F92FE741,ARBJ5U71187FB52A76,Buddy Holly
"44982, There's No Other (Like My Baby)",,,
,TRULDET12903C9FE8E,ARB59YI1187FB492AF,The Crystals
,TRBIOCS128F9326646,ARL1G0L1187FB4066D,Doleful Lions
"29695, By Eleven",,,
,TRQLCRG128F428B17E,ARR87KC1187B98CB03,Caitlin Cary
,TRBBVHM128F4287201,ARWERG71187B9ACEA4,Alejandro Escovedo
"64050, Black Planet (Remastered)",,,
,TRFYUAE128EF340B4E,ARXWTHC1187B9AAFB9,Sisters Of Mercy
,TRSWSXA128F92DD2A3,AR398EX1187B98BD2B,Marinas
"50213, Crazy You",,,
,TRIGSLG128F425BA9F,ARM29941187FB42945,Osunlade
,TRSMFDR128F429D239,ARZQ7QA1187B9AD08B,Prince
"9199, Wichita Lineman",,,
,TRGJGXN128F9336022,ARKPW0Y1187B99C670,Friends Of Dean Martinez
,TRBGZBM128F14928A3,ARTJ9GZ1187B9B46DE,Young-Holt Unlimited
,TREOLIR12903CC4FE0,AR5E44Z1187B9A1D74,Dwight Yoakam
,TRGRSTU128F146AD74,ARHEJW21187FB3BA6E,Jimmy Webb
,TRZKDYP128F42B3518,AR8H87D1187FB3A841,Glen Campbell
,TRFJMNS128F4241E8F,ARCZ20M1187FB49687,Tony Joe White
"59633, Merry-Go-Round",,,
,TRBIFWB128F1460D8C,AREGV3K1187B9AF614,Mötley Crüe
,TRXPVLH128F1495F1C,ARDIMB71187B9A96F2,The Replacements
"179, Mamma Mia",,,
,TRZURCC128F4247F95,ARFLBW81187B9BA106,Meryl Streep / Julie Walters / Christine Baranski
,TRANYRD128E078F277,ART50HO1187FB4D0ED,Abba
"70286, California Man",,,
,TREVDMQ128F92F163E,AREMEW61187B9B62DD,Cheap Trick
,TRUFJNL128F1454700,ARKMZMT1187B9AC1F9,The Move
"57611, I Can't Stand It",,,
,TRJHEQO12903CF3099,ARHBE351187FB3B0CD,Holly Golightly & The Brokeoffs
,TRSTWRN128F4247A68,ARV6BSQ1187FB3BE71,Roger Chapman & The Shortlist
,TRFXTXA128F148206F,ARG0TXR1187FB4E708,The Spencer Davis Group
,TRRLTGX128F930D2DB,ARDAWMH1187B9A7831,Genya Ravan
"14670, Been A Son",,,
,TRTZSRZ128F4259D15,ARGEJ8B1187B9AE2E7,Manic Street Preachers
,TRHHCSJ128E078EE11,ARH3S5S1187FB4F76B,Nirvana
"101753, Bring It Back Again",,,
,TRBAZQO128F4272579,AR7SPB81187B9A068F,Stray Cats
,TRMYTWA128F934E4A0,ARLGOKO1187FB36DB0,Os Catalepticos
"13290, I Threw It All Away",,,
,TROLQXT128F93523A0,ARIGI7G1187B9A6D83,Jimmy LaFave
,TROGWBW128F92F0EEF,AROCZUC1187B9AD05B,Elvis Costello & The Attractions
"25456, Lyrics Of Fury",,,
,TRFAWHJ128C71964DD,AR8B1WY1187FB38366,Rakim
,TRKWYVH128E0792C1E,AR065TW1187FB4C3A5,Tricky
"83016, Motherless Children (Remastered Version) (Take 2)",,,
,TRAELWU128F4230D12,AR93RTI1187B98ECFB,Mance Lipscomb
,TRGTFKD128F4291E65,ARR5O291187B9BA1AE,Jesse Fuller
,TROEQUV12903CDA564,AR3R83L1187B9B01B0,Rosanne Cash
,TRZGTNW128F428EE8F,ARNLVQB1187B9AEAB0,Steve Miller Band
,TRMFIVP128F426F112,ARDK0551187FB5AC48,Blind Willie Johnson
"53680, (Hey Won't You Play) Another Somebody Done Somebody Wrong Song",,,
,TRCBNGH128F4269F64,AR9HFG31187FB37110,Kenny Rogers And Dottie West
,TREVRJH128F1484D25,ARRDX091187FB3DC86,B.J. THOMAS
"26009, Vienna",,,
,TRKPJIG128F42A28CC,ARDEBMB1187B9B7CBA,Ultravox
,TRGCWGQ128F930FE75,ARMV0L61187B9B4964,Clawfinger
,TRMNCKM128F14AC1FA,AR6FS351187B9892B7,Midge Ure
"17264, Summer Wind",,,
,TRFBLYV128F14AA171,AR3TZ691187FB3DBB1,Russell Watson / Royal Philharmonic Orchestra / Nicholas Dodd
,TRUVLJT128F92CF26E,ARVTBDO1187B98AA00,Madeleine Peyroux
,TRPOBPD128F145E1A4,ARN0YZ71187B9BA57B,Michael Bublé
,TRDUJRY128F425A74B,AR5YRCN1187B98E3C8,Westlife
,TRULXTP128F92C25A2,AR4Q56Q1187FB4BF63,Ray Quinn
,TRNTWHV128F145AC70,ARNXZHL1187B98F76B,Wayne Newton
,TRQENDV128F148C79E,ARSPVDV1187B996BCA,Michael Bolton
"60987, See You",,,
,TRYCSMK12903CCBDAE,AR0PLR91187FB3F758,Flunk
,TRBVEVK128F1487A25,AR6LZB61187B9AF431,Depeche Mode
"13685, Black Coffee (Digitally Remastered 96)",,,
,TRAAEOT128F14681B9,ARO4NIA1187B9B8289,Julie London
,TROSLTT128F422659D,ARLMRES11F4C83E1E1,Barbara Lusch
,TRQTBPY128E078FE08,AR065TW1187FB4C3A5,Tricky
,TRYAGXV128EF34DEFC,AR74PG51187B9AAFA0,The Pointer Sisters
"15660, Open Arms",,,
,TRRTLTZ128F933DB53,ARR9XGB1187B9912E6,Boyz II Men
,TRHNVYP128F4262C22,ARPNILO1187B9B59BB,Journey & Mental Broadcast
"5948, San Francisco Bay Blues (LP Version)",,,
,TRPVQLH12903CC52D4,ARUL9Y61187FB3DF6B,Peter Yarrow
,TRFJSUI128F92EFEC2,ARR5O291187B9BA1AE,Jesse Fuller
,TRWRXSE128F92F1EFC,ARCGWCS1187FB3F25B,Ramblin' Jack Elliott
"30672, Stop",,,
,TRILYBG128F1485020,ARHVR5D1187B9AEB6D,Jamelia
,TRRMSKI128E078443E,ARTWWKF1187FB4F9AF,Sam Brown
,TRTKZDY12903CB68BB,ARV1Q341187B9B96C9,Ane Brun
,TRBGRVF12903C9F806,ARSHZBZ1187B98A445,Joe Bonamassa
"5481, Pass The Dutchie",,,
,TRIAOAS128F149CB01,AR7UBXR1187B9AA0FB,Musical Youth
,TRIBHLE128F933D581,AR4WX0Z1187B99FBB5,Buck-O-Nine
"64432, Zip-A-Dee-Doo-Dah",,,
,TRPGARD128F93554C2,AR7AGFV1187FB578BC,Bob B Soxx & The Blue Jeans
,TRSXTBN128F931D8F5,ARETGEX1187FB37F03,James Baskett
"2301, (Money Can't) Buy Me Love",,,
,TRXJGKQ128F4264057,ARUTEVA1187B9AE391,Blackstreet
,TRJAZEO128E078868F,ARN0YZ71187B9BA57B,Michael Bublé
,TRJMYDN128F1460939,AR9H9DL1187B9B9691,Peter Sellers
,TRIEUWQ128F145D22E,AR4H4EI1187FB51146,Shenandoah
"42338, Unforgettable",,,
,TRBVAOE128F92CD64D,ARTIU041187FB4D00E,Lou Rawls
,TRPSEWU128F4271EC0,AR3QSCK1187FB42E87,Johnny Hartman
"20198, Sugar Coated Love",,,
,TREUFNK128F9351728,ARBFDJW1187B9AD27A,The Fabulous Thunderbirds
,TRBSLWG128F42544CF,AR2SHK21187B995F7D,Lazy Lester
"113531, I Think Of You",,,
,TRCFFZK128F4255AAE,ARVNZBY1187FB48A4E,Freddie & The Dreamers
,TRDLDXT128F93065C7,ARMB4631187FB5CE71,The Merseybeats
"113248, Love Forever",,,
,TRZAOND128F92C1F7C,ARTIGXH1187B992658,Chapterhouse
,TREKWVI128F9310F08,AR3SYA11187FB4EF76,Ulrich Schnauss
"37516, Fall At Your Feet (Acoustic)",,,
,TRLKOCU128F423A1C3,ARS57XV1187B9B8535,James Blunt
,TRSOQFO128F148DFE0,ARKGS2Z1187FB494B5,Crowded House
"3595, That'll Be The Day",,,
,TRNWNOK128F42A0033,ARDK87R1187B98D51C,Flamin' Groovies
,TRFKPOU12903CCFED3,ARBJ5U71187FB52A76,Buddy Holly
"5283, Skylark",,,
,TRSKFWT128F931303F,ARYIN9E1187B9AAD33,David 'Fathead' Newman_ Marchel Ivery_ The Rein De Graaff Trio
,TRAEGBD128F932EDCE,AR4U91L1187B9A2401,Boz Scaggs
,TRIXMHK128F422196E,AR5XYFL1187FB414C0,Nancy LaMott
,TRKBKXS128F429316C,AR0IAWL1187B9A96D0,Danilo Perez
,TRHBLJI128F42792B1,AR7BGWD1187FB59CCB,Aretha Franklin
,TRTXDGR12903CD6F9D,AR2U9YY1187B9955A4,k.d. lang
,TRXWCIV12903CAB4A9,AR772T41187B98E14F,The Hi-Lo's
,TRXLDDM12903CC0339,ARFOMBD1187FB4CD21,NNENNA FREELON
"14476,115062, Nobody's Fault But Mine (2007 Remastered LP Version)",,,
,TREOGQK128F429216B,ARDIBRT1187B9AF176,Led Zeppelin
,TRWVTXF128F423230F,AR93RTI1187B98ECFB,Mance Lipscomb
,TRKKRQC128F930FB3F,AROIFTP122988F2161,Nico Wayne Toussaint
"111159, Spit On A Stranger",,,
,TRIITYW128F92E723B,ARJ5MFV1187FB3F403,Nickel Creek
,TRPOQMW128E0785CC7,ARCB10N1187B9AEB2F,KathrynWilliams
"16991, Dying Degree",,,
,TREUTRQ12903CB0300,ARWLV931187B9B0F5A,Evergreen Terrace
,TRQYBXP128F428A4D6,AR06EB01187FB40150,NOFX
"40282, Tangerine",,,
,TRYPHEW128F92F6081,ARJUNZD1187B9A5DAE,Herb Alpert And The Tijuana Brass
,TRCFFKI128EF356E6F,ARGTWSU1187FB437B8,The Salsoul Orchestra
,TRGJKNK128F4254A7A,AR4R84C1187FB3EC16,Shelly Manne
"44300, Midnight Blue (Album Version)",,,
,TRAZZCJ128F42373BB,ARX00Z51187B9A5A4A,Vanessa Williams
,TRYSCZE128F92F15EB,ARK1VZ81187FB5867E,Melissa Manchester
"17758, Fire And Water",,,
,TRIABNL128F146397D,ARC70XM1187FB4D5B0,Free
,TRLHNWR128F4255522,ARW2AMZ1187FB381AC,Wilson Pickett
"45798, Louise",,,
,TRDPNNZ128F1486E7B,ARENMIP1187FB5638D,Robbie Williams
,TRGUJOL128F424355B,ARD914N1187FB56BDD,Hefner
"88960, The Long Run (Album)",,,
,TRIKMRR128F932452E,ARZJ4MI1187B9AF5AF,Reel Big Fish
,TRWDXIZ128F42317F6,AR16GSC1187B9A6291,Eagles
"5095, Spinning Wheel",,,
,TRZNWPE128F4264D05,ART9VTZ1187FB48DDC,Blood_ Sweat & Tears
,TRDRZNY128F42376FC,ARITVH41187B9A5FE4,Peter Cincotti
"44845, My Prayer",,,
,TRWTAMT128F427C245,AR54UY91187B9A6667,P. J. Proby
,TRULJLY128F421D751,ARNDCWP1187B9AFE26,Glenn Miller
"61320,70631, Je Tiens Un Tigre Par La Queue",,,
,TRSCBDS128F9309D84,ARTO6KU1187B99910C,Claude François
,TRSLTGW128F92FB659,ARBIRGY11E2835D271,The Derailers
"91912, Midlife Crisis",,,
,TRQRUTM128F1482512,AR0AJG11187FB51EFC,Faith No More
,TRUDEVV128F93085ED,ARLNLD51187B98DEC5,Disturbed
"6587, Ill In The Head",,,
,TRIXHQB128F4286457,AR8I56U1187B991182,Victims Family
,TRHDOPQ128F4291E49,AR050VJ1187B9B13A7,Dead Kennedys
"45853, Come And Stay With Me",,,
,TRPNDTA128F42480BD,AR9FKRD1187B9B73D4,Marianne Faithfull
,TRJXTQT128F145AFE9,AR4VT3E1187FB570BB,Cher
"34942, Let's Go Get Stoned",,,
,TRRQFWV12903C9A80E,ARPAB1I1187B9AD8E4,The Everly Brothers
,TRPGYUA128F9339BA4,ARHDQGM11F50C4A846,Kevin McKendree
"25906, Louise",,,
,TRBERAU128F931EB77,ARVX1541187FB3CC59,Eric Andersen
,TRHWMUM128F146714A,AR6XEHV1187FB43D1A,Bonnie Raitt
,TRKMPJY128F92FE2DA,AROKBMF1187FB42B6A,Paul Siebel
"69818, Flesh For Fantasy (Album)",,,
,TRHXCIL128F1459EC8,AR0TGZI1187B992539,Seven Witches
,TRFMXPD128F14647D9,AR4T2IF1187B9ADBB7,Billy Idol
"3593, Shakin' All Over",,,
,TRYWBEX128E0791801,ARWX5TK1187FB4CDBE,The Who
,TRTKRYL128F427952D,AR9P2G71187FB421CC,The Lords
,TRRGPRE128F145D083,ARZDZR21187B99C78C,Ray Ennis/The Blue Jeans
,TRTPGMT128F9331D61,ARVFVHQ1187B9A06AA,Rose Hill Drive
,TRAVXEC12903CA228C,ARS8QU51187FB4310A,Johnny Kidd & The Pirates
,TRYOYNJ128F42A0031,ARDK87R1187B98D51C,Flamin' Groovies
,TROMSYV128F92E1AE3,AR6UVLC1187B9B4D4C,Suzi Quatro
"84856, Beginner At The Blues",,,
,TRQQAZN128F421A7DF,ARKBCZ91187B98F486,Coco Montoya
,TRUZIFO128F424BD48,ARBBLCK1187B9AABD4,Keri Leigh & The Blue Devils
